id,audio_path,text,category,target,fold,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
3-132340-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-132340-A-37.wav,clock_alarm,clock_alarm,37,3,44100,5.0,44.14,2.4907304434719615,0.24257091914831247,5.237797043012274,22.17429039856429
3-132601-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-132601-A-24.wav,coughing,coughing,24,3,44100,5.0,10.901,1.5794350563451767,0.40080040582790866,2.8874152644754134,0.0
3-132747-A-26.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-132747-A-26.wav,laughing,laughing,26,3,44100,5.0,37.22,1.8014232933312762,0.9981754533473363,8.140993776750932,0.0
3-132830-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-132830-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,3.913,1.9054830576885005,2.5123344414537674,0.8435348674565145,0.0
3-132852-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-132852-A-10.wav,rain,rain,10,3,44100,5.0,19.42,1.2911544806696027,0.38094220923975214,2.4899542800689174,0.0
3-133977-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-133977-A-29.wav,drinking_sipping,drinking_sipping,29,3,44100,5.0,4.731,1.1357989011646834,1.0372969452547434,1.7109665001858485,0.0
3-134049-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-134049-A-1.wav,rooster,rooster,1,3,44100,5.0,26.85,1.5444980235403039,0.5285488230711175,3.966748576481147,21.10722518653176
3-134699-A-16.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-134699-A-16.wav,wind,wind,16,3,44100,5.0,14.321,1.413359172058608,0.2405150810666255,1.3503205991049358,13.039420083755374
3-134699-B-16.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-134699-B-16.wav,wind,wind,16,3,44100,5.0,16.25,1.3087860301612568,0.08073156654577984,1.9764301667221273,0.0
3-134699-C-16.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-134699-C-16.wav,wind,wind,16,3,44100,5.0,22.87,1.6224349534626175,0.24570836418766748,3.585544088887546,14.191930164158705
3-134802-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-134802-A-13.wav,crickets,crickets,13,3,44100,5.0,9.018,2.822241079928331,0.4288680849317601,2.306512415184496,10.674027477109021
3-135469-A-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-135469-A-35.wav,washing_machine,washing_machine,35,3,44100,5.0,20.15,1.2445566891143316,0.4929244233532052,2.627448869654325,0.0
3-135650-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-135650-A-45.wav,train,train,45,3,44100,5.0,16.29,1.2533549672027011,0.16574122162946173,2.2904096588275196,0.0
3-135650-B-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-135650-B-45.wav,train,train,45,3,44100,5.0,14.408,1.6548626545524385,0.09434033795717608,2.044178797010365,0.0
3-136288-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-136288-A-0.wav,dog,dog,0,3,44100,5.0,17.98,1.2180907642295478,0.3532391807676486,2.8104960493270186,0.0
3-136451-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-136451-A-45.wav,train,train,45,3,44100,5.0,41.59,1.281510299727994,0.20459295707375927,5.450224497357335,0.0
3-136608-A-16.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-136608-A-16.wav,wind,wind,16,3,44100,5.0,30.02,1.381345456157567,0.12733004304239062,3.2440365982725714,0.0
3-137152-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-137152-A-1.wav,rooster,rooster,1,3,44100,5.0,26.14,1.5001573945902864,0.19566320287281308,3.8430680178127115,17.018503457046133
3-138114-A-22.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-138114-A-22.wav,clapping,clapping,22,3,44100,5.0,35.9,1.8660106823735316,2.2435775681950823,5.679683070103603,0.0
3-138212-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-138212-A-45.wav,train,train,45,3,44100,5.0,26.33,1.3037675542684435,0.11301679154352948,4.000665424491674,0.0
3-139109-A-46.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-139109-A-46.wav,church_bells,church_bells,46,3,44100,5.0,39.12,1.0093970697379038,0.08727774384201044,5.589023564680401,0.0
3-139331-A-27.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-139331-A-27.wav,brushing_teeth,brushing_teeth,27,3,44100,5.0,17.83,2.024348028680042,0.6078007234440025,3.694925522271641,0.0
3-139958-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-139958-A-37.wav,clock_alarm,clock_alarm,37,3,44100,5.0,32.94,3.1811517724136325,2.5689218067879267,5.7367184420475805,11.664380659996553
3-140199-A-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140199-A-8.wav,sheep,sheep,8,3,44100,5.0,19.24,1.4173125246792386,0.12412632768068275,2.4914246161910962,0.0
3-140199-B-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140199-B-8.wav,sheep,sheep,8,3,44100,5.0,15.771,1.3083441758879415,0.6231242007128234,2.2555675636068755,0.0
3-140199-C-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140199-C-8.wav,sheep,sheep,8,3,44100,5.0,21.79,1.4660733101440093,0.14495632808200326,2.2309821228078475,0.0
3-140199-D-8.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140199-D-8.wav,sheep,sheep,8,3,44100,5.0,15.592,1.3146715865190217,0.16075974514039562,2.2570651911115895,0.0
3-140323-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140323-A-29.wav,drinking_sipping,drinking_sipping,29,3,44100,5.0,7.42,1.0522633517043818,3.746162486900107,2.034461251664906,0.0
3-140774-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-140774-A-10.wav,rain,rain,10,3,44100,5.0,24.05,1.1657111060541816,0.3669152230071534,2.7055824838706815,0.0
3-141240-A-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-141240-A-44.wav,engine,engine,44,3,44100,5.0,29.37,1.6996804680776632,0.2297590854369313,3.0757710124639126,0.0
3-141240-B-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-141240-B-44.wav,engine,engine,44,3,44100,5.0,9.23,1.803042233917751,0.2957217986312132,1.869365284868274,0.0
3-141559-A-45.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-141559-A-45.wav,train,train,45,3,44100,5.0,26.2,1.274861887633392,0.08338620579505503,4.213244818985121,0.0
3-141684-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-141684-A-21.wav,sneezing,sneezing,21,3,44100,5.0,18.77,1.5722884599932068,1.6617092073492508,6.41060985640353,0.0
3-142005-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142005-A-10.wav,rain,rain,10,3,44100,5.0,29.51,1.8719239882039862,1.039231249604011,2.5108108880831836,0.0
3-142006-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142006-A-10.wav,rain,rain,10,3,44100,5.0,29.81,1.8593874213112604,0.10764547082699273,3.677204013265308,0.0
3-142349-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142349-A-17.wav,pouring_water,pouring_water,17,3,44100,5.0,11.523,2.0572793631375337,2.317653965874104,2.0064443721945966,0.0
3-142593-A-38.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142593-A-38.wav,clock_tick,clock_tick,38,3,44100,5.0,14.713,2.333031699463659,2.0676117271695182,2.9334665612984554,0.0
3-142601-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142601-A-21.wav,sneezing,sneezing,21,3,44100,5.0,13.406,2.870077067297972,0.48223695060758753,3.71253038223284,0.0
3-142604-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142604-A-24.wav,coughing,coughing,24,3,44100,5.0,16.55,1.6844843424998264,0.6929515024456285,5.85333875379034,0.0
3-142605-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-142605-A-21.wav,sneezing,sneezing,21,3,44100,5.0,13.682,2.885786299660378,1.2636787238994796,3.670507714510431,0.0
3-143119-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-143119-A-21.wav,sneezing,sneezing,21,3,44100,5.0,31.05,1.6253888509565468,0.1260449895070802,9.657384096155619,0.0
3-143560-A-47.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-143560-A-47.wav,airplane,airplane,47,3,44100,5.0,33.72,1.12375855120709,0.10906075327695461,1.9050761586831337,0.0
3-143562-A-47.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-143562-A-47.wav,airplane,airplane,47,3,44100,5.0,27.95,1.307222788406881,0.8323500904884118,1.9129308993436347,0.0
3-143929-A-10.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-143929-A-10.wav,rain,rain,10,3,44100,5.0,22.09,1.358128220262041,0.44814461297532177,2.6791280414818495,0.0
3-143933-A-38.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-143933-A-38.wav,clock_tick,clock_tick,38,3,44100,5.0,6.728,2.06937835214453,0.08833886785398554,1.7896488126949583,0.0
3-144028-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144028-A-0.wav,dog,dog,0,3,44100,5.0,49.82,1.474295037793111,0.34018123797901645,14.838510875774995,0.0
3-144106-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144106-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,25.49,2.400894550151312,1.709075181595119,6.533307897839354,0.0
3-144120-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144120-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,8.435,1.818165938578653,3.498181249299106,1.5407220397497976,0.0
3-144128-A-23.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144128-A-23.wav,breathing,breathing,23,3,44100,5.0,19.75,1.7424147633581737,0.5742266630682151,6.048661704530339,0.0
3-144128-B-23.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144128-B-23.wav,breathing,breathing,23,3,44100,5.0,19.68,1.737248714589114,0.5392052216931128,5.733770543377283,0.0
3-144253-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144253-A-29.wav,drinking_sipping,drinking_sipping,29,3,44100,5.0,15.867,1.2146965093528643,2.701904795782738,4.815611227693663,0.0
3-144259-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144259-A-29.wav,drinking_sipping,drinking_sipping,29,3,44100,5.0,12.892,1.6750944572098716,2.909421133571347,2.9443180509495805,0.0
3-144510-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144510-A-30.wav,door_wood_knock,door_wood_knock,30,3,44100,5.0,23.41,1.1192229559603213,2.9187665170736543,4.804050019105039,0.0
3-144692-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144692-A-21.wav,sneezing,sneezing,21,3,44100,5.0,41.73,2.0857527690433897,1.9582609279180996,12.300113962922268,0.0
3-144827-A-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144827-A-11.wav,sea_waves,sea_waves,11,3,44100,5.0,35.06,1.5802928720664542,0.137321972562799,3.2448349520002275,0.0
3-144827-B-11.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144827-B-11.wav,sea_waves,sea_waves,11,3,44100,5.0,33.06,1.529962683460445,0.09862165747343184,4.53071131745442,0.0
3-144891-A-19.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144891-A-19.wav,thunderstorm,thunderstorm,19,3,44100,5.0,16.66,0.875973145576393,0.17019854339602336,2.477287127525722,0.0
3-144891-B-19.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-144891-B-19.wav,thunderstorm,thunderstorm,19,3,44100,5.0,26.8,1.002463813468738,0.41577651795559994,5.137200843583561,0.0
3-145382-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145382-A-1.wav,rooster,rooster,1,3,44100,5.0,21.13,1.482739394494772,0.4068975571816147,3.5387165554535143,17.456016934400218
3-145387-A-29.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145387-A-29.wav,drinking_sipping,drinking_sipping,29,3,44100,5.0,12.896,0.9287722291065057,2.567100193188881,3.5313192203809707,0.0
3-145487-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145487-A-24.wav,coughing,coughing,24,3,44100,5.0,19.26,1.3942140750016814,0.1356066267780149,5.858435008255067,0.0
3-145577-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145577-A-43.wav,car_horn,car_horn,43,3,44100,5.0,20.74,2.102439045889063,0.36336459803226234,6.727387579424149,17.08649276775849
3-145719-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145719-A-17.wav,pouring_water,pouring_water,17,3,44100,5.0,6.236,2.351803096099697,1.4677991685051288,0.8471458237329266,0.0
3-145774-A-12.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-145774-A-12.wav,crackling_fire,crackling_fire,12,3,44100,5.0,6.173,2.639314344198434,3.461756616878628,0.8720628676667762,0.0
3-146033-A-13.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146033-A-13.wav,crickets,crickets,13,3,44100,5.0,4.509,1.7478015356972716,0.2659738449507002,0.6156372892090811,18.9056756927933
3-146186-A-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146186-A-44.wav,engine,engine,44,3,44100,5.0,23.63,1.431147847186201,0.4454542247687586,2.718901141553493,0.0
3-146697-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146697-A-43.wav,car_horn,car_horn,43,3,44100,5.0,8.716,1.3084862582917471,0.06696498588450991,1.2286027424021264,0.0
3-146873-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146873-A-24.wav,coughing,coughing,24,3,44100,5.0,15.604,1.6295452286571304,0.8031323891664888,3.949675136175547,0.0
3-146964-A-5.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146964-A-5.wav,cat,cat,5,3,44100,5.0,8.683,1.355992357175306,0.10428776522264756,1.3321794008983046,9.794567644312956
3-146965-A-5.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146965-A-5.wav,cat,cat,5,3,44100,5.0,9.146,1.3378396366101977,0.06125231775083279,1.5580951954073403,17.4340196165384
3-146972-A-5.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-146972-A-5.wav,cat,cat,5,3,44100,5.0,17.56,1.7259472361821226,0.6492202361863968,3.294090411391019,0.0
3-147342-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-147342-A-34.wav,can_opening,can_opening,34,3,44100,5.0,18.32,2.7466864286403783,0.1903580134570088,6.076134826624083,0.0
3-147343-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-147343-A-34.wav,can_opening,can_opening,34,3,44100,5.0,15.829,2.823111883747576,1.652597294499334,5.101859910659824,0.0
3-147965-A-12.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-147965-A-12.wav,crackling_fire,crackling_fire,12,3,44100,5.0,10.965,2.035698091141291,1.8814373917504226,1.577541597165586,0.0
3-148297-A-37.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-148297-A-37.wav,clock_alarm,clock_alarm,37,3,44100,5.0,38.27,3.121123483946033,5.183937505744965,17.38876455242968,31.190833813868153
3-148330-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-148330-A-21.wav,sneezing,sneezing,21,3,44100,5.0,26.39,1.7724026377732398,0.06686079142903761,7.109243085200947,0.0
3-148932-A-34.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-148932-A-34.wav,can_opening,can_opening,34,3,44100,5.0,8.849,2.3785298815473017,5.183208095011189,1.2339827926104114,0.0
3-149042-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-149042-A-24.wav,coughing,coughing,24,3,44100,5.0,14.327,1.65626512869459,0.1511246327735428,5.871141547851979,0.0
3-149189-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-149189-A-1.wav,rooster,rooster,1,3,44100,5.0,27.26,1.566083196860173,0.2610630319147043,5.63707195744185,31.474378466488556
3-149448-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-149448-A-17.wav,pouring_water,pouring_water,17,3,44100,5.0,8.721,2.6242050067274754,1.8291671808936223,1.3305531489967837,0.0
3-149465-A-22.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-149465-A-22.wav,clapping,clapping,22,3,44100,5.0,25.44,1.5210844408005442,1.8939601501202268,4.241202241203872,0.0
3-150231-A-21.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-150231-A-21.wav,sneezing,sneezing,21,3,44100,5.0,23.84,1.8649400173915198,0.3331859125178432,5.3138724816816145,0.0
3-150363-A-38.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-150363-A-38.wav,clock_tick,clock_tick,38,3,44100,5.0,7.861,2.245329234194009,0.9653606352395454,2.239690562081813,15.486326648258625
3-150979-A-40.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-150979-A-40.wav,helicopter,helicopter,40,3,44100,5.0,16.82,0.7497433064925275,0.1738516765623558,1.3965679674552116,0.0
3-150979-B-40.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-150979-B-40.wav,helicopter,helicopter,40,3,44100,5.0,20.47,0.8953871834125746,0.7756392462733347,1.4074265353489497,0.0
3-150979-C-40.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-150979-C-40.wav,helicopter,helicopter,40,3,44100,5.0,18.98,0.7836344135715202,0.16210324760867548,3.087366217522352,0.0
3-151080-A-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151080-A-20.wav,crying_baby,crying_baby,20,3,44100,5.0,29.85,2.04572890783651,0.261002478336549,10.197692946491452,0.0
3-151081-A-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151081-A-20.wav,crying_baby,crying_baby,20,3,44100,5.0,30.72,2.0811799390306915,1.6028431161975358,7.184872986037929,0.0
3-151081-B-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151081-B-20.wav,crying_baby,crying_baby,20,3,44100,5.0,26.36,1.5066443296996213,3.021312734484926,5.412475130568303,16.860522467788485
3-151089-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151089-A-30.wav,door_wood_knock,door_wood_knock,30,3,44100,5.0,10.877,1.2892682551615966,4.308824453966425,1.8835812748447185,0.0
3-151206-A-23.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151206-A-23.wav,breathing,breathing,23,3,44100,5.0,5.302,1.616249779248953,0.05561724403271198,2.4847093403089784,0.0
3-151212-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151212-A-24.wav,coughing,coughing,24,3,44100,5.0,12.152,1.5376501778358163,0.6584366332752679,2.7811538387704364,0.0
3-151213-A-24.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151213-A-24.wav,coughing,coughing,24,3,44100,5.0,22.54,1.8926944588144399,1.9464689414701697,5.647660399703698,0.0
3-151255-A-28.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151255-A-28.wav,snoring,snoring,28,3,44100,5.0,12.709,1.924786282980577,0.3681321316941548,3.3325388515158965,0.0
3-151269-A-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151269-A-35.wav,washing_machine,washing_machine,35,3,44100,5.0,26.27,1.4159273737174594,0.0791958573671593,3.1443838684222025,0.0
3-151273-A-35.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151273-A-35.wav,washing_machine,washing_machine,35,3,44100,5.0,27.97,1.3576461528785913,0.10530241614779294,3.4297035520339905,0.0
3-151557-A-28.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151557-A-28.wav,snoring,snoring,28,3,44100,5.0,12.047,1.320024661838129,2.130027290202098,2.1327511454522647,0.0
3-151557-B-28.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-151557-B-28.wav,snoring,snoring,28,3,44100,5.0,24.56,1.2256754839152342,1.7657738509783778,3.794132705831581,0.0
3-152007-A-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152007-A-20.wav,crying_baby,crying_baby,20,3,44100,5.0,32.82,1.9241075246377652,0.43935646747032236,5.6278503811360165,11.9149550875944
3-152007-B-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152007-B-20.wav,crying_baby,crying_baby,20,3,44100,5.0,39.9,1.6581845603970629,0.13868468992493063,9.809903341170884,0.0
3-152007-C-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152007-C-20.wav,crying_baby,crying_baby,20,3,44100,5.0,31.13,1.530682873794722,0.6195504067412353,4.348535204937909,12.960771959132131
3-152007-D-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152007-D-20.wav,crying_baby,crying_baby,20,3,44100,5.0,40.03,1.9605488479333832,0.09205473987834827,6.093720484611819,0.0
3-152007-E-20.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152007-E-20.wav,crying_baby,crying_baby,20,3,44100,5.0,34.11,1.681087751843779,0.4136244290540837,7.993685133838429,13.227018036741462
3-152020-A-36.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152020-A-36.wav,vacuum_cleaner,vacuum_cleaner,36,3,44100,5.0,63.77,1.9382992716561849,1.6790706687633399,5.710086178669447,0.0
3-152020-B-36.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152020-B-36.wav,vacuum_cleaner,vacuum_cleaner,36,3,44100,5.0,76.74,1.9656178733749345,0.059446537057348196,9.987953615430444,15.624971219263173
3-152020-C-36.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152020-C-36.wav,vacuum_cleaner,vacuum_cleaner,36,3,44100,5.0,45.09,1.9325535304136163,0.09003051586454633,7.074888242800784,0.0
3-152039-A-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152039-A-3.wav,cow,cow,3,3,44100,5.0,37.43,1.0823952681690132,0.12392286329814416,5.465789561759715,0.0
3-152039-B-3.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152039-B-3.wav,cow,cow,3,3,44100,5.0,47.72,1.239403086044081,0.348323813360068,8.996939750988277,17.604797730266025
3-152594-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152594-A-30.wav,door_wood_knock,door_wood_knock,30,3,44100,5.0,2.807,0.6111889471104324,1.8898409216218723,0.7703863727547455,0.0
3-152912-A-26.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152912-A-26.wav,laughing,laughing,26,3,44100,5.0,29.45,1.4817594722368883,1.627275047162603,7.076509495134735,13.418330100155993
3-152997-A-26.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-152997-A-26.wav,laughing,laughing,26,3,44100,5.0,39.24,1.3707171814147114,2.5267285052677693,9.78738506039331,0.0
3-153057-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-153057-A-43.wav,car_horn,car_horn,43,3,44100,5.0,19.33,1.6666573213812255,0.08153482038307398,6.6598635364423755,25.406902691425486
3-153444-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-153444-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,3.928,2.7443078109279124,1.833274506831858,1.0446321496777085,0.0
3-154378-A-30.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154378-A-30.wav,door_wood_knock,door_wood_knock,30,3,44100,5.0,10.56,0.9232319035257459,0.4815156760377533,2.5753803754503446,0.0
3-154439-A-17.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154439-A-17.wav,pouring_water,pouring_water,17,3,44100,5.0,12.518,2.4161749308507567,2.586134192779773,2.148107642549697,0.0
3-154758-A-44.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154758-A-44.wav,engine,engine,44,3,44100,5.0,15.426,1.6383013320544144,0.1269154753166977,2.003010862695062,0.0
3-154781-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154781-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,4.119,1.8954245574780142,2.3334142490368928,0.8696682361056408,0.0
3-154926-A-40.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154926-A-40.wav,helicopter,helicopter,40,3,44100,5.0,14.487,0.811854842504332,0.9458200945585765,2.218716376245431,0.0
3-154926-B-40.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154926-B-40.wav,helicopter,helicopter,40,3,44100,5.0,25.42,0.9812234908411437,0.9882850235422155,1.1447516121330747,0.0
3-154957-A-1.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-154957-A-1.wav,rooster,rooster,1,3,44100,5.0,47.09,1.8334166030699468,0.2938024419330744,6.078368318678067,24.949074884426604
3-155130-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155130-A-43.wav,car_horn,car_horn,43,3,44100,5.0,17.99,1.7356662859164314,0.11778676226821726,4.034151705051483,15.743223209352813
3-155234-A-43.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155234-A-43.wav,car_horn,car_horn,43,3,44100,5.0,14.737,1.2062083531092067,0.06733009402585295,1.5340507229671771,0.0
3-155312-A-0.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155312-A-0.wav,dog,dog,0,3,44100,5.0,29.77,1.2013518571948218,0.17814130210934323,10.913101443628198,0.0
3-155556-A-31.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155556-A-31.wav,mouse_click,mouse_click,31,3,44100,5.0,4.13,1.589721049438334,3.284325089389408,0.8542676042933091,0.0
3-155568-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155568-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,5.918,1.8343731921617052,2.6640797016779265,1.1887801347556166,0.0
3-155570-A-32.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155570-A-32.wav,keyboard_typing,keyboard_typing,32,3,44100,5.0,7.715,1.8589097911380197,3.258495555005204,1.74286551661544,0.0
3-155577-A-14.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155577-A-14.wav,chirping_birds,chirping_birds,14,3,44100,5.0,30.34,2.0247508770553795,0.4625428933514848,4.042359123258914,0.0
3-155578-A-14.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155578-A-14.wav,chirping_birds,chirping_birds,14,3,44100,5.0,28.4,2.5420956029483976,0.44916189418006935,4.314841399805071,0.0
3-155579-A-14.wav,/root/clawd/_datasets/esc-50/ESC-50-master/audio/3-155579-A-14.wav,chirping_birds,chirping_birds,14,3,44100,5.0,31.84,2.3438129727892925,0.1939968538984773,5.598815179884604,0.0
